model,n_centroids,n_probe,query_method,index_build_time,Query Time,Queries per second,Top-K Vote Accuracy,Top-K Average Accuracy,Mean Average Precision (MAP),Normalized Discounted Cumulative Gain (nDCG),Mean Reciprocal Rank (MRR),Top-K Vote Accuracy_gini,Top-K Vote Accuracy_celltype_gini,Top-K Average Accuracy_gini,Top-K Average Accuracy_celltype_gini,MAP_gini,MAP_celltype_gini,nDCG_gini,nDCG_celltype_gini,MRR_gini,MRR_celltype_gini,Average Entropy,Average α-NDCG
scimilarity,4,1,10x Chromium (v2),0.0037217140197753,0.060232400894165,55817.13413528715,0.9351576442593694,0.91360499702558,0.9210944982473176,0.9573706359294464,0.9430177071652532,0.0648423557406305,0.0324639651864486,0.0801796638221509,0.0498541613361493,0.0736516398738342,0.0442241724762712,0.0400420716333893,0.023919048468393,0.056269816561496,0.0346203516974212,1.746477962183686,0.9136980153251388
scimilarity,4,2,10x Chromium (v2),0.0037217140197753,0.1189017295837402,28275.45075895811,0.9366448542534206,0.913896490184414,0.9214478320065488,0.9579512776561632,0.9435423618020436,0.0633551457465794,0.0324459805420763,0.0797902131084586,0.0476751282577791,0.0732568071468716,0.0416263166285609,0.0394379373455031,0.0215911211044637,0.0557437544780954,0.0320612367570693,1.745488914755122,0.9139893227849988
scimilarity,4,1,10x Chromium (v2) A,0.0059478282928466,0.0943620204925537,34145.093366819696,0.952203600248293,0.8969149596523899,0.9058116409834772,0.9563459722806226,0.9291381907040293,0.047796399751707,0.0269371802275101,0.0851134021243877,0.0465668208045596,0.0785397314112132,0.0434487873373623,0.0370648019627098,0.0191149083010945,0.0687065197517491,0.0399565949214775,1.371131323121771,0.8922922616229652
scimilarity,4,2,10x Chromium (v2) A,0.0059478282928466,0.1486937999725341,21668.69096488992,0.952203600248293,0.8966356300434513,0.9054942085934852,0.9561789153007528,0.9295512475555584,0.047796399751707,0.0261853658880648,0.0852631698004415,0.0467728499134036,0.0788409155963235,0.0434789826702077,0.0372308168941399,0.0187440786536887,0.0683240451235589,0.0319297314245584,1.371443793368421,0.8923040119279414
scimilarity,4,1,10x Chromium (v2) B,0.0039832592010498,0.1209726333618164,26634.12302816735,0.8845437616387337,0.8682743637492241,0.8832025663702958,0.926183031206694,0.9138474186845608,0.1154562383612663,0.0547287450873793,0.1256125178403605,0.0661956413911831,0.1113863013407341,0.0601839319633965,0.070635053922333,0.0359584475947605,0.085384915749205,0.042091471975109,1.1843605805588124,0.8703518333212111
scimilarity,4,2,10x Chromium (v2) B,0.0039832592010498,0.2202100753784179,14631.483116579402,0.8854748603351955,0.8688516449410303,0.8834867412710278,0.9264307929562144,0.9139416787249568,0.1145251396648044,0.0488907245687538,0.1250100201826291,0.0636245644162743,0.1111088309557774,0.0584821590222899,0.0703918425788725,0.0350816715477703,0.0852825401542822,0.0420276120895972,1.1846380806356387,0.8708078936969761
scimilarity,4,1,10x Chromium (v3),0.0031976699829101,0.0983517169952392,32759.97713548775,0.930477963997517,0.890862818125388,0.9066880566718748,0.9532906628628864,0.9405395999468028,0.0695220360024829,0.0509028466725019,0.0957748005213879,0.061624099817275,0.0824704607651607,0.0548562911204429,0.0421634222590443,0.0403482247684834,0.058548569083821,0.0471187381491014,1.75505658434944,0.8921779564569156
scimilarity,4,2,10x Chromium (v3),0.0031976699829101,0.1580231189727783,20389.421629850465,0.9298572315332092,0.8907635009310987,0.9064158858061998,0.9530489884759608,0.94043786879293,0.0701427684667908,0.0540652815631433,0.095872644291486,0.062980278889779,0.0827786899118147,0.0564718112817345,0.0424206857807167,0.0424738126104376,0.0586557699842907,0.0476122333183392,1.75472554207305,0.8922662050717458
scimilarity,4,1,CEL-Seq2,0.0033075809478759,0.0227506160736084,23120.2530207602,0.8498098859315589,0.8060836501901141,0.82030952183424,0.8997279730515864,0.8746541097950564,0.150190114068441,0.0650806776290518,0.1663976971088318,0.0838250585384177,0.1526498762794484,0.0883509410060679,0.086707481196812,0.0553660935584561,0.1216865137563173,0.0788578061286587,1.4454695455105877,0.8036449361748204
scimilarity,4,2,CEL-Seq2,0.0033075809478759,0.0268759727478027,19571.38463176197,0.8498098859315589,0.8058174904942966,0.8200663988577466,0.8999801933015691,0.8745570085235408,0.150190114068441,0.0650806776290518,0.1665487330901824,0.0841391065876091,0.1528245262620079,0.088503249829976,0.0863671545617975,0.055455955240122,0.1217836834485133,0.0788712375761371,1.4461469791591228,0.8033938915380806
scimilarity,4,1,Drop-seq,0.0027434825897216,0.1725087165832519,38166.18736956744,0.8810753341433779,0.824832928311057,0.8379484608971953,0.9170389240151152,0.8779632016579481,0.1189246658566221,0.1035999749990764,0.1450174356395631,0.1247864103871449,0.1344605057820263,0.1183212102682592,0.0693716991238492,0.0627702822920585,0.1171019869302392,0.1006766506753876,1.6006487384605743,0.8239737525207013
scimilarity,4,2,Drop-seq,0.0027434825897216,0.2390201091766357,27545.79948390212,0.8822904009720535,0.8258049817739976,0.8381330660868296,0.9172637168041178,0.8780184479899559,0.1177095990279465,0.100523847458726,0.1440303118176805,0.1234459742107343,0.1343686031110563,0.1179887649898478,0.0691785990890122,0.0621882577128992,0.1170716094255259,0.1004486879543106,1.59678158704688,0.8243786587958724
scimilarity,4,1,Seq-Well,0.0042421817779541,0.0664033889770507,56819.38916256158,0.7948582030214684,0.7537450304797244,0.7688074272340887,0.8471525536589708,0.8023181265884586,0.2051417969785316,0.1845896349110081,0.224413079876709,0.2139168032130181,0.209917910002431,0.1949665782814902,0.1398500183971502,0.1580525648625229,0.1921646410843002,0.1673643794122201,1.2417489991674593,0.750246436436464
scimilarity,4,2,Seq-Well,0.0042421817779541,0.1230247020721435,30668.637569936607,0.7922077922077922,0.7519586535913066,0.767873281331552,0.8471673476903115,0.802363341385461,0.2077922077922078,0.1722182324784448,0.2260198417207883,0.2056186957652652,0.2107432304661731,0.1938412850880261,0.1396103910454313,0.1570907538184251,0.1920860436446627,0.1691604571860819,1.236603192180747,0.7501399961778249
scimilarity,4,1,Smart-seq2,0.0039176940917968,0.0206155776977539,25514.6864042189,0.8669201520912547,0.8498859315589353,0.8635405070183061,0.9132310477380936,0.8848776397942749,0.1330798479087452,0.050799597939754,0.1408934748823536,0.0524164962253895,0.1280150193873703,0.049528113700125,0.0815919672174193,0.0330278391713086,0.1130658563657795,0.054126149422387,1.5038358202419388,0.8441671315443536
scimilarity,4,2,Smart-seq2,0.0039176940917968,0.0243628025054931,21590.291177765816,0.8669201520912547,0.8500760456273764,0.8635947960534394,0.9134003084631648,0.886065187056526,0.1330798479087452,0.050799597939754,0.1406562638661171,0.0527795680647283,0.128004048081248,0.0499162352036415,0.0814751334570215,0.0333786123070149,0.1119691982449541,0.0545423216769836,1.5030328755794589,0.8444989600114932
scimilarity,4,1,inDrops,0.0027453899383544,0.1055011749267578,62406.88792869669,0.8850243013365735,0.8173602673147023,0.8309344963590589,0.907155242815163,0.8671615432663683,0.1149756986634264,0.136501845961047,0.1529725137274923,0.1620820041988849,0.1428392917560219,0.1459912551069864,0.0801415230916605,0.0942490882958436,0.128138763310792,0.1213655156241916,1.7219395442069,0.805739900912304
scimilarity,4,2,inDrops,0.0027453899383544,0.1929399967193603,34124.59890095632,0.8778857837181046,0.8136603888213851,0.8273140294415477,0.905152732468237,0.8662070006929201,0.1221142162818955,0.1356500737200358,0.1568918253524242,0.1596292993511962,0.1466507684278349,0.1462245453992975,0.0819957340025935,0.0931708630158205,0.1291169085887193,0.1224161476119774,1.7086462098409154,0.8042698986857126
scimilarity,8,1,10x Chromium (v2),0.0056202411651611,0.0381126403808593,88212.20378340507,0.9327781082688876,0.9134205829863176,0.921127776117139,0.9573950799581596,0.9428088656130342,0.0672218917311124,0.0338913312360145,0.0804742688320991,0.0475870940079221,0.073639957465006,0.043043124002761,0.0400043156194619,0.0238409062197623,0.0565067844353168,0.0350473324631341,1.745750738222395,0.9134491182257104
scimilarity,8,2,10x Chromium (v2),0.0056202411651611,0.0634055137634277,53023.77980161088,0.9357525282569898,0.9137418203450328,0.9210394479045202,0.9573917645608114,0.9430761970887984,0.0642474717430101,0.0329151120151057,0.079993474091559,0.0477813746645952,0.0736960337722623,0.0440294903186786,0.040018500627648,0.0240663411074949,0.0562198152334686,0.0350038926915068,1.7454279355363116,0.9137009497581042
scimilarity,8,4,10x Chromium (v2),0.0056202411651611,0.108487844467163,30989.64696471229,0.9363474122546104,0.9138607971445568,0.9213947508897858,0.957874778205313,0.9434609193499884,0.0636525877453896,0.0326023046343191,0.0798328709770848,0.0475715947184695,0.0733161914971531,0.0416246489831396,0.0395174160142919,0.0215946333821174,0.0558273708956392,0.03206231751458,1.7454691546277477,0.9139316940409342
scimilarity,8,1,10x Chromium (v2) A,0.0071582794189453,0.0538094043731689,59878.00901224229,0.951893234016139,0.8966232153941651,0.9055781702864738,0.9560173606265708,0.9285722192979576,0.0481067659838609,0.0251764796074766,0.0854325006710469,0.0465802477999007,0.0787214755759712,0.0433515720801338,0.0373607726372648,0.0185051949098684,0.0692479459207469,0.0311582262527546,1.3740226762119387,0.891581384728253
scimilarity,8,2,10x Chromium (v2) A,0.0071582794189453,0.0745408535003662,43224.619100775,0.952203600248293,0.8966666666666666,0.9056822261775236,0.9561804945411028,0.9294353618927274,0.047796399751707,0.0261032142008208,0.0853354633489815,0.0467558891596798,0.0787077568047365,0.0436517818154701,0.0372549321378097,0.0189103899930198,0.0684484812117108,0.0317494372003786,1.3713146205011548,0.8922928160781912
scimilarity,8,4,10x Chromium (v2) A,0.0071582794189453,0.1182031631469726,27258.153794021546,0.951893234016139,0.8964742396027314,0.905492914320746,0.9561595278318716,0.9295413946592996,0.0481067659838609,0.0261497794664247,0.0854432078019211,0.0467389765468487,0.0788331358993601,0.043625428581999,0.0372470651864355,0.018785998532852,0.068335152775282,0.0319319749695184,1.3714245904148763,0.8921867478983415
scimilarity,8,1,10x Chromium (v2) B,0.00569748878479,0.037630558013916,85621.90331614227,0.8820608317815022,0.8670825574177529,0.8827112705482186,0.925968768272634,0.9137253911613422,0.1179391682184978,0.0545930823672366,0.1268445596403589,0.0668026649525111,0.1118169368204864,0.0607693605127762,0.0707961836125499,0.0363866638893509,0.0854670016476368,0.0467513542871563,1.1976541357599395,0.8695078654073882
scimilarity,8,2,10x Chromium (v2) B,0.00569748878479,0.0648436546325683,49688.74777736107,0.8860955927995035,0.8686157666045935,0.8833463584753917,0.9263997620053392,0.9138664293829478,0.1139044072004965,0.0486412944017659,0.1252081754210322,0.0635652664020125,0.1112017276623456,0.0585578778417246,0.0704038531255912,0.0351399503200531,0.0853474712950514,0.0420281607411807,1.1859357097148733,0.870757191108551
scimilarity,8,4,10x Chromium (v2) B,0.00569748878479,0.1106264591217041,29125.03957534574,0.8854748603351955,0.8688454376163873,0.8834971998747655,0.9264217020573332,0.91378649560888,0.1145251396648044,0.0488907245687538,0.12501600213977,0.0636170466321509,0.1110962594795737,0.0585400579125276,0.0703995757670591,0.0351299016661858,0.0854296885196111,0.0420440775432569,1.1846762909303112,0.8707944712257677
scimilarity,8,1,10x Chromium (v3),0.005601167678833,0.0424640178680419,75876.00424463947,0.9289261328367474,0.8888081936685288,0.9057244463620452,0.9525725977665378,0.9385471238388704,0.0710738671632526,0.048398253863896,0.0978793940582594,0.0611440561126964,0.083422353949821,0.0544116401715221,0.0428549167374348,0.039918920341189,0.0604644247476217,0.0467394051009711,1.763981100253344,0.8904760855238567
scimilarity,8,2,10x Chromium (v3),0.005601167678833,0.0600490570068359,53656.1298478544,0.9298572315332092,0.8905959031657356,0.9065190752544304,0.9531665455249528,0.9403044348256973,0.0701427684667908,0.0540652815631433,0.0960209783561295,0.0614998171036627,0.0826590932498374,0.0555020070898426,0.0422924041308109,0.0408147787371728,0.0587944399510585,0.047419586663297,1.7554566948669343,0.8921734306686159
scimilarity,8,4,10x Chromium (v3),0.005601167678833,0.1120033264160156,28767.002758761624,0.9298572315332092,0.8907262569832403,0.9063784211132112,0.9530354445704824,0.9404533871045376,0.0701427684667908,0.0540652815631433,0.0959013532327593,0.062958556060164,0.0828090934616207,0.0564469879785832,0.0424314205083356,0.0424676594376059,0.0586392998857667,0.047611021077635,1.7546303051205412,0.8922627702415639
scimilarity,8,1,CEL-Seq2,0.0061168670654296,0.0089600086212158,58705.30065724701,0.8555133079847909,0.806615969581749,0.8189064109963676,0.8981511206776959,0.8685223932606931,0.1444866920152091,0.0677077890123465,0.1656150379206501,0.0875031372454576,0.1543007887623167,0.0891173412233283,0.088461498198265,0.0534799425291877,0.128091236563547,0.0769473263488642,1.4700299726188462,0.8034636423380288
scimilarity,8,2,CEL-Seq2,0.0061168670654296,0.0124919414520263,42107.14579635461,0.8517110266159695,0.805893536121673,0.819845392747451,0.8991044745556097,0.8724908669695283,0.1482889733840304,0.064706866128601,0.1666941141330237,0.0840923526732772,0.1533587392964288,0.0887649406517395,0.0874421725125673,0.0558008887221054,0.1240542205598307,0.0791049510720832,1.4498748587769192,0.8024146500464552
scimilarity,8,4,CEL-Seq2,0.0061168670654296,0.0191013813018798,27537.27553453075,0.8498098859315589,0.8058174904942966,0.8200357352869316,0.9000242981408427,0.8745570085235408,0.150190114068441,0.0650806776290518,0.1665334830587405,0.08404521642125,0.1528453042370134,0.0884023046262353,0.0863064352696222,0.0554200865486903,0.1217836834485133,0.0788712375761371,1.4460793471010207,0.8035537897252277
scimilarity,8,1,Drop-seq,0.0050630569458007,0.0798208713531494,82484.69214111406,0.8798602673147023,0.8236239368165249,0.8370995550485026,0.916672905101076,0.8773808137832204,0.1201397326852976,0.0984839141201374,0.1458735242733713,0.1239106572187569,0.1350057134319225,0.1177442513665011,0.0696185512198667,0.061523020106382,0.1177063896491345,0.0982701974107524,1.6005837283189668,0.823343951741569
scimilarity,8,2,Drop-seq,0.0050630569458007,0.1274375915527343,51664.50432544078,0.8821385176184691,0.8256773997569866,0.8380481123872102,0.9172254269209928,0.8783298854664449,0.1178614823815309,0.0991457868202045,0.1441350864347408,0.1231873522519844,0.1344009290041612,0.1174666034454933,0.0692093417633407,0.0615438442045712,0.1168254436366929,0.0985596535751019,1.5972921876513315,0.8243602214112764
scimilarity,8,4,Drop-seq,0.0050630569458007,0.1998531818389892,32944.18402257097,0.8830498177399757,0.826172539489672,0.8382368785877445,0.9173275881658736,0.8779687146844132,0.1169501822600243,0.0994748013339114,0.1436252753396667,0.1227759449439185,0.1342653121215531,0.1177674380599675,0.069126906926336,0.0619699742469101,0.1171284122201662,0.1002814638250717,1.5965520278196996,0.824442052027316
scimilarity,8,1,Seq-Well,0.0065925121307373,0.0503530502319335,74930.91247940302,0.8022793532997614,0.7567293930559237,0.7706066356449164,0.8473460592466607,0.8050960611908032,0.1977206467002385,0.1707174670810375,0.2215044285933074,0.2032771039932607,0.2083609468002709,0.1932112591194912,0.1401138566268646,0.1590336534188239,0.1897713342913194,0.1703239229349978,1.244719612058511,0.7527836875033165
scimilarity,8,2,Seq-Well,0.0065925121307373,0.08591890335083,43913.50276660099,0.7945931619401008,0.7531354359925788,0.768895177759757,0.8480910879516458,0.8042418071736828,0.2054068380598993,0.1681672222773352,0.2247359698518976,0.2040855737288641,0.2096410424107437,0.1937051839960237,0.1387419614389563,0.1564345747140114,0.1903082362256447,0.1690887416631802,1.2387299998298726,0.7508757306805771
scimilarity,8,4,Seq-Well,0.0065925121307373,0.1389906406402588,27145.712708565978,0.7922077922077922,0.7520964749536178,0.7678357316573351,0.8474083865028158,0.803111463583321,0.2077922077922078,0.1724241261621932,0.2257671836049607,0.2055492512296155,0.2107590652819079,0.1937208667304929,0.1393499440792017,0.1572011281247722,0.1913726775424927,0.1691378896930627,1.2384225825204085,0.7504384104641061
scimilarity,8,1,Smart-seq2,0.0058405399322509,0.0073585510253906,71481.46397096942,0.8631178707224335,0.8496958174904943,0.8640034221143316,0.9139657060642608,0.8878156159499317,0.1368821292775665,0.0502065865752993,0.1412476832320374,0.0521202069716441,0.127776156241315,0.0490400678471352,0.0809599746494078,0.0326781816237415,0.1103602013896777,0.053980404393398,1.514277670030496,0.8446277090468162
scimilarity,8,2,Smart-seq2,0.0058405399322509,0.0131087303161621,40125.93037721436,0.8669201520912547,0.8497338403041824,0.8633431560939593,0.91349693524705,0.8856528072757162,0.1330798479087452,0.050799597939754,0.1408766684746854,0.0527693439607954,0.128134009692473,0.0497340192973546,0.0813020193638292,0.0332618352450921,0.1123887195007635,0.0545592775206626,1.504601441769441,0.844057805161286
scimilarity,8,4,Smart-seq2,0.0058405399322509,0.0209169387817382,25147.083207951488,0.8669201520912547,0.8503041825095057,0.8637678613179043,0.9136644107812576,0.8861148900809549,0.1330798479087452,0.050799597939754,0.1403889912537168,0.0527207689963582,0.1277997044788571,0.0499096939735215,0.0811939116371707,0.0333722225814057,0.1119110378661474,0.05454027874645,1.50315949941233,0.8446015842850887
scimilarity,8,1,inDrops,0.0051298141479492,0.0589900016784668,111612.13447470314,0.8742405832320778,0.8131105710814095,0.8280289898736565,0.9046388919938686,0.8673306585986695,0.1257594167679222,0.1291833973920145,0.1584156757529286,0.151391926054359,0.1465709849959876,0.1407640078006858,0.0828485307875438,0.0869689870854261,0.1282947724293999,0.1175780059534122,1.7073074348741246,0.8053256154589903
scimilarity,8,2,inDrops,0.0051298141479492,0.0827546119689941,79560.5204754853,0.878037667071689,0.814061360874848,0.8280496604499137,0.9054741847980056,0.8669388414716614,0.121962332928311,0.1328071641288659,0.1567414825431146,0.1583416708609652,0.1460911502168821,0.1457043368804755,0.0817879309309363,0.0925698209231693,0.1284720081086938,0.1224364423117686,1.7089908087291024,0.8046895317315654
scimilarity,8,4,inDrops,0.0051298141479492,0.1944761276245117,33855.05501586383,0.8753037667071689,0.8128614823815309,0.8269246024664857,0.9049300763582824,0.8663281211444522,0.1246962332928311,0.1384170497798041,0.1577822243742684,0.1596138606833193,0.1470710490300552,0.1461912808395402,0.0822011035089088,0.0932045642259668,0.128998177771734,0.1223933406548136,1.7072539169764391,0.8041206507114733
scimilarity,16,1,10x Chromium (v2),0.0132231712341308,0.0246474742889404,136403.42862670368,0.9363474122546104,0.9142593694229626,0.9219641183158428,0.9577549963360792,0.9430271371839566,0.0636525877453896,0.0357195094748144,0.0795371811246374,0.0492929392274304,0.0727810862494494,0.0457107336465849,0.0396780339854293,0.0267296383246203,0.0562776940857412,0.0384748624667774,1.742273978455421,0.9136085739361036
scimilarity,16,2,10x Chromium (v2),0.0132231712341308,0.0381977558135986,88015.64197661863,0.9363474122546104,0.9140333135038669,0.921309163194754,0.9574529204115472,0.9434626633945358,0.0636525877453896,0.032754675989172,0.0797749104591122,0.0477693707617581,0.0734604518141865,0.0439766041803803,0.0399794523667825,0.0240390623766935,0.0558597372787327,0.0348548824724051,1.744904524279089,0.9138882162928404
scimilarity,16,4,10x Chromium (v2),0.0132231712341308,0.0673773288726806,49898.08970244267,0.9366448542534206,0.913926234384295,0.9214686668640631,0.9579545894896034,0.943535279849691,0.0633551457465794,0.0324459805420763,0.0797652797329952,0.0475673115596238,0.0732374109684087,0.0416285414082711,0.0394358873974718,0.0215970442243596,0.0557513102733662,0.0320613307330909,1.745475883655422,0.913979498668893
scimilarity,16,8,10x Chromium (v2),0.0132231712341308,0.1227509975433349,27388.779458294084,0.9363474122546104,0.9138726948245092,0.9214211388008376,0.9579310770907286,0.943535279849691,0.0636525877453896,0.0326023046343191,0.0798161252294945,0.0475628711453798,0.0732858764624398,0.0416203755156073,0.0394585590379794,0.021589670113863,0.0557513102733662,0.0320613307330909,1.7455788449086131,0.9139759974222152
scimilarity,16,1,10x Chromium (v2) A,0.011279821395874,0.0321967601776123,100072.1806239494,0.9500310366232154,0.8970763500931099,0.906669385017872,0.9564210496086332,0.9298281065359376,0.0499689633767846,0.0255593262774409,0.085741534894648,0.046730927080045,0.0781772166377583,0.0436859349494325,0.0371512332118306,0.0189494484772466,0.0680550995876831,0.0325444392524412,1.37192276430079,0.8919461974442336
scimilarity,16,2,10x Chromium (v2) A,0.011279821395874,0.0442993640899658,72732.42102203924,0.9512725015518312,0.8969646182495346,0.9059484921300256,0.9561879998379532,0.9299450925235008,0.0487274984481688,0.0263427556068226,0.0853498589986938,0.046544338673455,0.0786291685849603,0.0435424023931061,0.0373301652366787,0.0188525690374376,0.0679862732201278,0.0315961843810672,1.3727468838088257,0.892633522177055
scimilarity,16,4,10x Chromium (v2) A,0.011279821395874,0.0656099319458007,49108.418564763,0.951893234016139,0.8965425201738051,0.90548691378989,0.9561462063054004,0.9295142970275284,0.0481067659838609,0.0261497794664247,0.0853984786925268,0.0467323117860771,0.0788410900018766,0.0436399775657315,0.0372607287180113,0.0187762980351997,0.0683611559180315,0.0319269078022002,1.3715829432253914,0.8921970592434135
scimilarity,16,8,10x Chromium (v2) A,0.011279821395874,0.1038465499877929,31026.548309777667,0.951893234016139,0.8964742396027314,0.9054947687768624,0.9561603031678938,0.9295413946592996,0.0481067659838609,0.0261497794664247,0.0854432078019211,0.0467389765468487,0.0788310118123391,0.0436249859998706,0.0372462525372352,0.0187858291417205,0.068335152775282,0.0319319749695184,1.3714245904148763,0.8921868565296326
scimilarity,16,1,10x Chromium (v2) B,0.0130589008331298,0.0258307456970214,124735.07492939026,0.8836126629422719,0.8686902545003103,0.883692496511712,0.9257749889650831,0.9138935488796972,0.1163873370577281,0.0487837997028159,0.1255992435070915,0.0636541827037813,0.1110819302048491,0.0584989242035729,0.0711311235253169,0.0352466786760629,0.0853472907151734,0.0422977582946186,1.211479320876805,0.8703723087807587
scimilarity,16,2,10x Chromium (v2) B,0.0130589008331298,0.0404355525970459,79682.35359878301,0.8848541278708877,0.8683860955927996,0.8834609771109345,0.926453777400288,0.9136146728674416,0.1151458721291123,0.0486146712115156,0.1254945649980207,0.0636139206392688,0.1111194475958592,0.0586131255329382,0.0703547618030862,0.0352368996559815,0.0855786557738741,0.0425084480677697,1.1889822768701728,0.8706370139005192
scimilarity,16,4,10x Chromium (v2) B,0.0130589008331298,0.0646755695343017,49817.88368003716,0.8854748603351955,0.8687088764742396,0.8834236686935976,0.9263976805253856,0.91378649560888,0.1145251396648044,0.0488907245687538,0.1251431825353376,0.0635529958549247,0.1111655439956986,0.0584987805136994,0.070418629161807,0.0350982923745441,0.0854296885196111,0.0420440775432569,1.1847713573587255,0.870714467110938
scimilarity,16,8,10x Chromium (v2) B,0.0130589008331298,0.1022126674652099,31522.51164070901,0.8854748603351955,0.8688454376163873,0.8834982668518058,0.926421928260947,0.91378649560888,0.1145251396648044,0.0488907245687538,0.12501600213977,0.0636170466321509,0.1110955371311599,0.0585407229262451,0.0703994433509041,0.0351299431445604,0.0854296885196111,0.0420440775432569,1.184669076040993,0.8707949095749127
scimilarity,16,1,10x Chromium (v3),0.0113601684570312,0.0280089378356933,115034.7085241492,0.926443202979516,0.8879764121663563,0.9060122057316032,0.9527072985170608,0.940645490295759,0.0735567970204841,0.0475260146710797,0.098601162622924,0.0621078842767278,0.0829739523119292,0.0560000140300721,0.04270313927552,0.0420985491607187,0.0584144394626785,0.0473228746654758,1.751401386837173,0.891135227201074
scimilarity,16,2,10x Chromium (v3),0.0113601684570312,0.0418503284454345,76988.6430927518,0.9295468653010552,0.8900558659217878,0.9065516258547568,0.9530024257861393,0.9406133735075408,0.0704531346989447,0.0537170437529759,0.0966041542823603,0.0625468902234968,0.0826541875252877,0.0563163152885661,0.0424854989597576,0.0423748108283306,0.0584865421631401,0.0474687173477174,1.7544896767207072,0.892405580565769
scimilarity,16,4,10x Chromium (v3),0.0113601684570312,0.0568385124206543,56686.916366748046,0.9298572315332092,0.8905152079453756,0.90640268730104,0.952981547339056,0.9402723401357812,0.0701427684667908,0.0540652815631433,0.0961406815090496,0.0628002751883618,0.0827865038651802,0.0563569298768177,0.0424857734701019,0.0424086955465526,0.0588124981920578,0.0475005112826165,1.7546945602622988,0.8920822549736649
scimilarity,16,8,10x Chromium (v3),0.0113601684570312,0.1025917530059814,31406.033190719983,0.9298572315332092,0.8907200496585972,0.9063675171569584,0.953027340705466,0.94043786879293,0.0701427684667908,0.0540652815631433,0.0959083913170613,0.0629605610114332,0.0828206805597486,0.0564504321018582,0.0424395318145109,0.0424700805714808,0.0586557699842907,0.0476122333183392,1.7546654501146874,0.8922509857536969
scimilarity,16,1,CEL-Seq2,0.0109884738922119,0.0048725605010986,107951.45588882908,0.8460076045627376,0.8044866920152091,0.8201573241947642,0.8989215642923645,0.8743054159569287,0.1539923954372623,0.0703617058744611,0.1683044139745973,0.083656817321343,0.1528334270655642,0.0883939946546494,0.0876233490225882,0.0557326245537514,0.1220030238489005,0.0786280558098335,1.4545358724564756,0.8043086268456964
scimilarity,16,2,CEL-Seq2,0.0109884738922119,0.0062015056610107,84818.11172196378,0.8479087452471483,0.804638783269962,0.8202387562520144,0.9001967047697103,0.8756924119878416,0.1520912547528517,0.0654552875074464,0.1675188649717573,0.0838005145881384,0.1525969841450075,0.0880863315921434,0.0862013336729797,0.0552960034884199,0.1207434915937495,0.0787734028715876,1.448851916626973,0.8043328687480733
scimilarity,16,4,CEL-Seq2,0.0109884738922119,0.0126888751983642,41453.63491854719,0.8498098859315589,0.8061216730038022,0.820168055853973,0.9000662672417473,0.8745550920510766,0.150190114068441,0.0650806776290518,0.1663090538630527,0.0841360857207258,0.1527433993684985,0.0884857067160698,0.0862792142965211,0.0554598790376008,0.1217860458696256,0.0788710349165581,1.445442551848654,0.8036160308712748
scimilarity,16,8,CEL-Seq2,0.0109884738922119,0.0191559791564941,27458.78953526,0.8498098859315589,0.8059315589353613,0.8201158189767445,0.900055443698657,0.8745550920510766,0.150190114068441,0.0650806776290518,0.1664339422676066,0.0841265562046859,0.1527738591180288,0.0884949949427497,0.0862843660575121,0.0554569455805344,0.1217860458696256,0.0788710349165581,1.4458547624802585,0.8035733141185634
scimilarity,16,1,Drop-seq,0.0118064880371093,0.0446736812591552,147379.84008539026,0.8825941676792224,0.8220230862697449,0.8377421662759966,0.916795255315394,0.8775756252778324,0.1174058323207776,0.0980236864768489,0.1474443567327652,0.12098381805368,0.1342310835975024,0.1147213608943117,0.0694602140146562,0.0610303239169445,0.1175047844464454,0.0977060407761928,1.626401379579552,0.8211497819967116
scimilarity,16,2,Drop-seq,0.0118064880371093,0.0566954612731933,116129.2253761596,0.8804678007290401,0.8251822600243013,0.8382820308840825,0.9174824180592464,0.878312740361275,0.1195321992709599,0.0997008923639419,0.1444725194286483,0.1227464005240646,0.1340769916647801,0.1168421432730912,0.0689161252873906,0.0612469215168234,0.116820410028674,0.0983873014667307,1.6030052131516563,0.824265114228333
scimilarity,16,4,Drop-seq,0.0118064880371093,0.0917632579803466,71749.85004793665,0.8821385176184691,0.8259993924665858,0.8382320512024456,0.9172839103007386,0.8779169630597247,0.1178614823815309,0.0995901647223116,0.1438334375377228,0.1230476990285358,0.1342679734818755,0.1173254397335039,0.069177898241694,0.0616191652079396,0.1172060703125822,0.0985792647459885,1.59645978835362,0.8243693541545264
scimilarity,16,8,Drop-seq,0.0118064880371093,0.182948350906372,35988.299251571334,0.8832017010935601,0.8261877278250305,0.8382512211897539,0.917340474663896,0.877972813124113,0.1167982989064398,0.0994984108427715,0.1436053073457441,0.1228157444067026,0.1342457782356058,0.1178672762828714,0.0691133251367629,0.062012766782018,0.1171235305744625,0.1002812336388599,1.596649888042851,0.8244681579685895
scimilarity,16,1,Seq-Well,0.0113673210144042,0.0275607109069824,136897.77497880586,0.7824012721971906,0.747914126689637,0.7679046266013949,0.8478372936764446,0.8063414988065242,0.2175987278028094,0.1834407173253073,0.2311432223402864,0.206905420933598,0.2111792303659896,0.1916785198847551,0.1389037577801944,0.157465750290476,0.1884567272169667,0.1688095366577652,1.2541958040501715,0.7500937811776409
